ID,IDX,DATA_TITLE,DATA_TEXT,FILENAME,MEDIA_TYPE,MEDIA_NAME,CATEGORY,PUBDATE,PARAGRAPH_COUNT,SENTENCE_COUNT,TOKEN_COUNT
4872240,15408,"`하슬 복귀` 이달의 소녀, 12人 완전체 컴백…1년 6개월 만","그룹 이달의 소녀(LOONA)가 1년 6개월 만에 12인 완전체로 컴백한다. 

이달의 소녀(희진, 현진, 하슬, 여진, 비비, 김립, 진솔, 최리, 이브, 츄, 고원, 올리비아 혜)는 오늘(2일) 0시, 공식 SNS를 통해 새 미니앨범 `&`(앤드)의 티저 이미지를 선보이며 멤버 하슬의 복귀를 예고했다. 

공개된 이미지에는 이달의 소녀 12명의 눈이 나란히 담겨 시선을 끌었다. 왼쪽, 오른쪽 다른 방향은 멤버별 세계관을 드러낸 것으로 보는 이들의 다양한 해석을 자아냈다. 

멤버들을 휘감고 있는 페인트 디자인의 아트웍에도 관심이 집중, 새 미니앨범 `&`(앤드)의 힌트를 부여하며 이달의 소녀의 색으로 가요계를 물들인다는 당찬 포부를 드러냈다. 

특히 이달의 소녀의 12인 완전체 활동은 지난 2019년 리패키지 앨범 `X X`(멀티플 멀티플) 이후 1년 6개월 만이기에 더욱 특별하다. 2020년 1월 멤버 하슬이 건강상의 이유로 활동을 중단하게 되며 11인 체제로 꾸준히 활동을 이어온 이달의 소녀는 `#`(해시), `12:00`(미드나잇)으로 놀라운 자체 기록들을 경신, `4세대 핵심 걸그룹`으로 도약했기에 이번 완전체 컴백에 더욱 기대가 모아진다. 

이달의 소녀는 지난해 `#`, `12:00`을 발표하며 중소 기획사 걸그룹 최초로 빌보드 메인 차트인 ‘빌보드 200’에 진입했고, 미국을 포함한 아이튠즈 51개국 앨범 차트 1위, K팝 걸그룹 최초 북미 라디오 차트 9주 연속 진입에 성공하는 등 북미 전역을 사로잡으며 글로벌 흥행 대세로서 입지를 굳혔다. 

이달의 소녀는 28일 오후 6시 새 미니앨범 `&`(앤드)를 발표한다.",output_2_E_4872240.csv,뉴스,매일경제,600204,20210602,7,9,186
4872707,15392,"라비가 바라보는 사랑, `로지즈`…기대 포인트는?","싱어송라이터 라비(RAVI)의 컴백이 하루 앞으로 다가왔다. 

라비는 오는 3일 오후 6시, 각종 음원사이트를 통해 네 번째 미니앨범 ‘로지스(ROSES)’를 발표한다. 

지난 2월 발매한 싱글 ‘범’ 이후 약 4개월 만에 발표하는 새 앨범 ‘로지스(ROSES)’에서는 한층 다채로워진 라비의 음악적 성장을 만나볼 수 있다. 

독보적인 개성으로 자신만의 길을 개척하고 있는 라비가 새 앨범 ‘로지스(ROSES)’로 어떤 음악을 선보이며 우리의 눈과 귀를 즐겁게 할지 기대가 커진다. 

# 라비가 바라보는 사랑, ‘로지스(ROSES)’

라비는 이번 앨범에도 전곡 작사, 작곡에 참여하며 실력파 뮤지션의 면모를 입증한다. 특히 감각적인 가사와 사운드를 통해 ‘사랑’이라는 감정을 다양한 시각으로 표현한 라비는 ‘카디건(CARDIGAN)’과 ‘꽃밭(FLOWER GARDEN)’을 더블 타이틀곡으로 내세우며 완성도 높은 명반을 탄생시켰다. 

더블 타이틀곡 중 하나인 ‘카디건(CARDIGAN)’은 청량한 기타 사운드와 현란한 베이스 선율이 조화를 이루는 에너지 넘치는 곡이다. 특히 멜로디컬한 라비의 짜임새 있는 랩과 원슈타인의 보컬, 고조되는 후렴구에서 시원하게 터지는 드롭 파트가 매력적이다. 

또 다른 타이틀곡 ‘꽃밭(FLOWER GARDEN)’은 사랑하는 사람을 바라보는 눈에는 봄의 생기가 돈다는 감정을 ‘꽃’과 ‘꽃밭’에 비유한 가사가 특징이다. 꽃의 여리지만, 고귀한 매력과 향기로움을 사랑스럽게 빗대어 표현했다. 

이외에도 ‘치즈(CHEE$E)’, ‘레드 벨벳(RED VELVET)’, ‘로지스(ROSES)’, ‘어는점’, ‘아이 돈트 디나이(I DON’T DENY)’까지 총 7개 트랙이 수록돼 라비가 바라보는 ‘사랑’의 서사를 단단하면서도 유기적으로 표현한다. 

# 다양한 매력을 지닌 ‘피처링 군단’

이번 앨범은 라비와 시너지를 발휘할 초호화 피처링 군단이 기대를 모은다. ‘쇼미더머니9’을 통해 ‘대세’로 발돋움한 원슈타인은 타이틀곡 ‘카디건(CARDIGAN)’에 참여해 라비와 첫 호흡을 맞췄다. 또 제이미(JAMIE), 안병웅, 블랭(BLNK) 등 개성 넘치는 실력파 뮤지션들도 새 앨범 ‘로지스(ROSES)’에 목소리를 더하며 힘을 보탰다. 

특히 라비가 수장으로 있는 힙합 레이블 그루블린(GROOVL1N) 소속 아티스트 시도(xydo)가 2019년 ‘룩북(R.OOK BOOK)’의 수록곡 ‘녹는점’의 연장선상에 놓인 곡 ‘어는점’ 피처링에 나서며 ‘끓는점 시리즈’의 듣는 재미를 한층 높인다. 

# 예능인에서 힙합 아티스트로, ‘본업 컴백’

라비는 그간 MBC ‘라디오스타’, ‘부러우면 지는거다’, tvN ‘놀라운 토요일 도레미 마켓’, 티빙(TVING) 오리지널 ‘아이돌 받아쓰기 대회’ 등에 출연해 남다른 입담과 탁월한 예능감을 뽐냈다. 

특히 고정 프로그램인 KBS 2TV ‘1박 2일’에서는 연정훈, 문세윤, 김종민 등 형들도 잡는 ‘도라비’, 문세윤도 인정한 ‘먹제자’ 등 확고한 캐릭터를 구축하며 ‘예능 블루칩’으로 사랑받고 있다. 

예능에서 눈부신 활약을 펼치며 ‘예능 대세’로 자리 잡은 라비는 오는 3일, 드디어 본업으로 컴백한다. 라비는 ‘로지스(ROSES)’를 통해 또 한 단계 음악적 성장을 이뤄내며, 가요계에 확실한 존재감을 각인시킬 전망이다. 

한편, 라비의 네 번째 미니앨범 ‘로지스(ROSES)’는 오는 3일 오후 6시 각종 음원사이트를 통해 발매된다.",output_2_E_4872707.csv,뉴스,매일경제,600204,20210602,17,20,445
4874507,15358,"트와이스, 9일 컴백 프리미어 라이브 개최...‘팬심 저격’","그룹 트와이스가 오는 9일 정오 컴백 프리미어 라이브를 개최하고 전 세계 팬들과 만난다. 

트와이스는 오는 11일 오후 1시(미국 동부 시간 0시) 열 번째 미니 앨범 `Taste of Love`(테이스트 오브 러브)를 발매한다. 이에 앞서 9일 오후 6시에는 타이틀곡 `Alcohol Free`(알콜 프리) 음원과 뮤직비디오를 공개한다. 

이들은 새 앨범 발매를 기념해 전 세계로 범위를 넓혀 국내외 팬들을 위한 다양한 콘텐츠를 마련했다. 먼저 9일 오후 12시 컴백 프리미어 라이브 `With TWICE : Tasting the `Taste of Love``(위드 트와이스 : 테이스팅 더 `테이스트 오브 러브`)를 개최한다. 이번 컴백 라이브는 유튜브, 페이스북, 브이라이브, 트위터, 틱톡, 인스타그램까지 총 6개의 플랫폼에서 동시 생중계된다. 

나연, 정연, 모모, 사나, 지효, 미나, 다현, 채영, 쯔위 아홉 멤버는 해당 라이브에서 신보에 대한 다양한 이야기를 나누며 글로벌 팬들과 실시간 소통에 나선다. 타이틀곡은 물론 멤버들이 직접 작사에 참여한 수록곡 소개와 앨범 비하인드 토크 등을 진행하며 컴백 열기를 한층 뜨겁게 달굴 예정이다. 

이어 미국 NBC의 대표 프로그램인 `엘렌 드제너러스 쇼`에 출연해 타이틀곡 `Alcohol Free`의 퍼포먼스를 최초 공개한다. 이들은 18년째 현지 시청자들에게 큰 사랑을 받고 있는 유명 토크쇼에 출격해 완성도 높은 신곡 퍼포먼스를 선보이며 `K팝 대표 걸그룹`의 매력을 발산한다. 

한편 트와이스의 신곡 `Alcohol Free`는 JYP엔터테인먼트 대표 프로듀서 박진영이 작사, 작곡, 편곡하고 작곡가 이해솔이 편곡에 참여한 새로운 감각의 서머 댄스곡이다. 청량 콘셉트에 낭만적인 분위기를 더해 듣는 이로 하여금 여름 해변가에 있는 듯한 느낌을 선사하고, 2018년 7월 `Dance The Night Away`(댄스 더 나이트 어웨이)와 2020년 6월 `MORE & MORE`(모어 앤드 모어)로 증명한 `트와이스표 서머송`의 히트 계보를 이어간다.",output_2_E_4874507.csv,뉴스,매일경제,600204,20210604,6,12,226
4874769,15350,"[인터뷰②] `낫아웃` 정재광 ""전주영화제 배우상 벅차올랐다""","정재광은 영화 ‘낫아웃’의 재광 역으로 올해 개최된 제22회 전주국제영화제에서 배우상을 수상했다. 

그는 당시를 회상하며 “너무 감사하다. 수상은 생각 못 했다. 영화제가 개최된다는 것만도 기쁜데 경쟁에 간다고 해서 기뻤다. 시상식 하루 전날 연락을 받았는데, 감독님이 상을 받으시나 싶었다. 시상식에서 제 이름이 호명됐고 벅차올랐다. 최대한 정신 차리고 수상 소감을 하려고 했는데 정신이 없었다. 너무 감사했다. 입시 야구 비리가 없어졌으면 좋겠다고 생각했다”고 말했다. 

배우의 꿈은 언제 시작됐을까. 정재광은 “제가 고등학교 때 청소년 수련관에서 자주 DVD를 봤다. ‘타이타닉’도 보고 여러 영화를 봤는데, 제 인생이 한 번인데 저 안에 내가 있었으면 좋겠다는 그런 생각을 하면서 배우의 꿈을 가지게 됐다. 어떤 특별한 계기가 있었던 것은 아니고 자연스럽게 영화를 보고 매력 있다, 재미있겠다, 행복하겠다, 후회 없겠다고 생각해서 배우가 됐다”고 설명했다. 

2015년 영화 ‘스카우팅 리포트’로 데뷔한 정재광은 어느새 데뷔 7년 차 배우가 됐다. 차근차근 필모그래피를 쌓고 있는 그는 연기를 그만둘까 고민할 만큼 힘든 시간도 있었다고 고백했다. 

그는 영화 ‘버티고’ 이전 배우를 그만둘까 생각했다며 “그때 ‘버티고’가 와서 의심하지 말아야겠다고 생각했다. 그 이후로는 소처럼 일하고 싶더라. 정신없이 일하면서 보내고 싶었다. 지금도 여전히 그렇다”고 털어놨다. 

이어 “마치 자전거를 탄 기분이다. 예전에는 자전거를 탈까 말까 못 탈 것 같다고 생각했다면, 지금은 자전거를 타고 있는데 정차하고 싶지 않아 계속 페달을 밟고 나아가고 있다. 도착지가 어디든 밟아 나아가고 싶다. 밟는 행위 자체가 지금은 즐겁다. 연기한다는 행위, 연기를 준비하는 과정 자체가 즐겁다. 포기하고 싶은 마음은 사라진 것 같다”며 ‘열일’하고 싶다고 밝혔다. 

최근 tvN 드라마 ‘사이코지만 괜찮아’에서 알코올의존증 소방관으로 출연해 깊은 인상을 남기기도 했다. 

정재광은 “‘낫아웃’ 촬영 끝나고 한 달 조금 넘어서 ‘사이코지만 괜찮아’ 촬영에 들어갔다. 그래서 자연스럽게 캐릭터가 잡히긴 했는데, 조금이나마 변주를 주기 위해서 살을 빼려고 노력했다. ‘낫아웃’ 이후에 바로 드라마를 했다는 것, 동시에 그 작품이 잘 되고 알아봐주셔서 더없이 감사한 마음 뿐”이라며 말했다. 

또 그는 중앙대학교 동문인 김수현에 대해 언급하며 “‘사이코지만 괜찮아’를 통해서 10년 만에 김수현 형을 만날 수 있어서 뜻깊었다”며 “일 많이 하는 배우가 되고 싶다. 성실히 소처럼 열심히 일하는 그런 배우가 되고 싶다”고 너스레를 떨었다. 

배우로서 어떤 평가를 받고 싶을까. 그는 “없다. 관객들이 어떻게 볼지 궁금하다. ‘낫아웃’이란 작품도 배우로서 빛을 발하기보다는 광호가 빛났으면 좋겠다. 광호처럼 살아가는 아이들의 모습이 잘 비췄으면 좋겠다”고 바랐다. 

“송강 한소희 주연의 JTBC 드라마 ‘알고 있지만’에 출연해요. 지금은 거기에 열의를 쏟고 있어요. ‘낫아웃’과 완전히 상반되는 캐릭터예요. 안경도 쓰고 머리도 기르고 오지라퍼에 항상 웃는 캐릭터죠. 톡톡 튀고 귀엽고 사랑스러운 모습 기대해주세요.(웃음) 앞으로 하고 싶은 캐릭터요? 잘 모르겠어요. 제게 주어진 대로, 제 그릇에 맡게 잘 소화할 수 있는 배우가 되고 싶습니다.”",output_2_E_4874769.csv,뉴스,매일경제,600202,20210604,11,44,418
4876449,15323,"트와이스, 신곡 `알콜-프리` MV 티저 공개...아홉 빛깔 청량美","그룹 트와이스의 청량한 매력이 돋보이는 신곡 뮤직비디오 티저가 공개돼 K팝 팬들의 관심이 고조되고 있다. 

트와이스가 오는 9일 오후 6시 타이틀곡 `알콜 프리(Alcohol Free)`의 음원과 뮤비 공개를 앞두고, 7일 0시 공식 SNS 채널에 신곡 뮤비 티저 영상을 최초로 오픈해 컴백 열기를 뜨겁게 달궜다. 

이번 티저 영상에서 트와이스는 물오른 비주얼로 해사한 미소를 전하며 사랑에 빠질 수밖에 없는 강력한 매력을 과시했다. 리드미컬한 멜로디에 맞춰 나란히 스텝을 펼치는 안무는 ""예쁜 애 옆 예쁜 애""라는 수식어를 떠올리게 했고 투명한 바다, 따사로운 햇살, 초록 빛깔의 야자수 등으로 찬란한 여름의 축제를 연상케해 보는 즐거움을 배가했다. 또 티저 이미지에 이어 뮤비 티저 영상에서도 형형색색의 칵테일이 오브제로 등장해 신곡 `Alcohol Free`에 대한 궁금증을 증폭시켰다. 

오는 11일 정식 발매되는 트와이스의 새 앨범 `테이스트 오브 러브(Taste of Love)`는 최근 선주문 수량 50만 장을 돌파했다. 미니 9집 `모어 앤드 모어(MORE & MORE)`, 정규 2집 `아지으 와이드 오픈(Eyes wide open)`에 이은 3번째 성과로 이로써 트와이스는 3연속 하프 밀리언 셀러 등극에 성공했다. 

`테이스트 오브 러브`의 타이틀곡 `알콜 프리`는 JYP엔터테인먼트 대표 프로듀서 박진영이 작사, 작곡, 편곡하고 작곡가 이해솔이 편곡에 참여했다. 사랑에 빠져드는 마법 같은 순간을 표현한 서머 댄스곡으로 2018년 7월 `댄스 더 나이트 어웨이(Dance The Night Away)`와 2020년 6월 `모어 앤드 모어(MORE & MORE)`로 증명한 `트와이스표 서머송`의 히트 계보를 잇는다. 

데뷔곡 `우아하게(OOH AHH하게)`부터 전작 `아이 캔트 스톱 미(I CAN`T STOP ME)`까지 모든 활동곡 뮤비를 억대 조회 수 반열에 올려놓으며 `14연속 1억 뷰` 기록을 수립한 이들이 9인 9색 청량 매력을 녹여낸 새 타이틀곡 뮤비로 연속 히트 행진을 이어갈지 기대를 모은다. 

한편 트와이스는 9일 오후 6시 타이틀곡 `알콜 프리`의 음원과 뮤비를 공개하고 11일 오후 1시(미국 동부 시간 0시) 열 번째 미니 앨범 `테이스트 오브 러브`를 정식 발매한다.",output_2_E_4876449.csv,뉴스,매일경제,600204,20210607,7,11,258
4876450,15322,200만 돌파 `분노의 질주:더 얼티메이트` 시원한 액션 통했다[MK무비],"‘분노의 질주: 더 얼티메이트’가 200만 관객을 돌파했다. 코로나19 상황에서도 시원한 카 액션이 제대로 통한 것. 

영화 ‘분노의 질주: 더 얼티메이트’(감독 저스틴 린)가 7일 개봉 이래 19일 만에 누적 관객수 204만 9923명(영진위 통합전산망 기준)을 돌파했다. 

지난달 19일 개봉한 ‘분노의 질주: 더 얼티메이트’는 가장 가까웠던 제이콥(존 시나)이 사이퍼(샤를리즈 테론)와 연합해 전 세계를 위기로 빠트리자 도미닉(빈 디젤)과 패밀리들이 컴백해 상상 그 이상의 작전을 그린 액션 블록버스터. 

코로나19 팬데믹 이후 외화 최단 흥행 속도를 기록 중인 ‘분노의 질주: 더 얼티메이트’는 개봉 19일째 200만 관객을 돌파하며 유의미한 기록을 달성했다. 올해 박스오피스 TOP2인 ‘소울’의 204만 7884명을 넘은 가운데, 올해 극장가 흥행 1위 ‘극장판 귀멸의 칼날: 무한열차편’의 209만 명까지 단 5만 명만 남겨둔 상황이다. 

앞서 ‘분노의 질주: 더 얼티메이트’는 개봉 첫날부터 40만 관객을 돌파하며 흥행 신기록을 썼다. 이는 지난해와 올해 통틀어 최고 오프닝 기록일 뿐만 아니라, 지난 2년간 처음으로 개봉 첫날 40만 이상 관객을 동원했다. 

지난 2019년 12월 19일 크리스마스 연휴 전 개봉한 ‘백두산’이 개봉 첫날 45만 171명을 동원한 이래 최초의 오프닝 신기록이며, 지난해 여름 개봉한 ‘반도’의 35만 3000명, ‘다만 악에서 구하소서’의 34만 4910명을 모두 뛰어넘었다. 더불어 지난해 최고 흥행작이자 설 연휴 개봉한 ‘남산의 부장들’의 개봉 첫날 관객 수 25만2058명 및 525만 명을 모은 영화 ‘조커’의 개봉 첫날 기록인 32만 3409명도 가뿐히 제쳤다. 

‘분노의 질주’ 시리즈 20년간을 통틀어 최고 오프닝 신기록도 세웠다. ‘분노의 질주: 홉스 & 쇼’(2019)의 35만 1556명, ‘분노의 질주: 더 익스트림’의 20만 8481명이라는 오프닝 기록을 모두 갈아치운 것. 

이처럼 흥행 시동을 건 아홉 번째 시리즈인 ‘분노의 질주: 더 얼티메이트’는 화끈한 액션으로 관객들을 사로잡았다. 괴물 장갑차가 등장하는 도심 추격신을 비롯해 부가티, 벤틀리, 롤스로이스, 애스턴 마틴 등 약 20억 원에 달하는 하이엔드 슈퍼카 등으로 눈을 즐겁게 했다. 오리지널 멤버 빈 디젤, 성 강, 미셸 로드리게즈, 조다나 브류스터 등을 비롯해 시리즈 대표 연출가 저스틴 린 감독이 의기투합해 화끈한 카 액션을 자랑하며 흥행 질주를 이어가고 있다. 

‘분노의 질주: 더 얼티메이트’는 극장에서 절찬 상영 중이다.",output_2_E_4876450.csv,뉴스,매일경제,600202,20210607,9,16,344
4876460,15321,`컨저링3: 악마가 시켰다` 개봉 첫주말 1위[MK박스오피스],"‘컨저링3: 악마가 시켰다’가 개봉 첫 주말 박스오피스 1위를 차지했다. 

7일 영화진흥위원회 영화관입장권 통합전산망에 따르면 영화 ‘컨저링3: 악마가 시켰다’(감독 마이클 차베스)은 지난 4일부터 6일까지 주말 동안 29만 4522명의 관객을 동원하며 박스오피스 1위를 차지했다. 누적 관객 수는 34만 5763명이다. 

지난 3일 개봉한 ‘컨저링3: 악마가 시켰다’는 1981년, 19살의 청년이 여자친구의 동생에게 붙어 있던 악마가 시켜서 어쩔 수 없이 살인을 저질렀다고 주장한 미국 최초의 빙의 재판 사건을 다룬다. 

유니버스 창시자 제임스 완이 기획과 제작에 참여, ‘아쿠아맨’ ‘컨저링2’ 각본가와 ‘컨저링’ 유니버스를 만든 촬영 미술 의상 음악 등 제임스 완 사단이 출동했다. 개봉 이후 줄곧 1위를 지키고 있다. 

2위는 엠마 스톤 주연의 디즈니 영화 ‘크루엘라’(감독 크레이그 길레스피)가 차지했다. 주말 사이 24만 7613명의 관객을 동원했다. 누적 관객 수는 66만 4320명을 들였다. 

3위는 애니메이션 영화 ‘분노의 질주: 더 얼티메이트’(감독 저스틴 린)가 올랐다. 17만 3150명을 모아, 누적 관객 수 204만 9953명을 기록했다.",output_2_E_4876460.csv,뉴스,매일경제,600202,20210607,6,11,154
4876542,15318,"2PM, 28일 새 앨범 ‘머스트’ 발매...5년만 완전체 귀환[공식]","그룹 2PM이 6월 28일 새 앨범 `머스트(MUST)`를 발매하고 약 5년 만에 완전체로 컴백한다. 

JYP엔터테인먼트는 7일 0시 공식 SNS 채널에 영상 `2PM ‘MUST’ Trailer : The Hottest Origin`(투피엠 ‘머스트’ 트레일러 : 더 핫티스트 오리진)과 함께 2PM의 새 앨범명 `MUST`를 깜짝 공개해 완전체 컴백을 손꼽아 기다린 팬들을 기쁘게 했다. 

이번 트레일러는 K팝 그룹 중 독보적인 캐릭터와 영향력을 띠고 있는 2PM의 여전한 매력을 느낄 수 있도록 연출됐다. 마치 고급 향수 광고를 떠올리게 하며 등장하는 닉쿤부터 넥타이를 풀어 헤치고 세차를 하는 준호, 깊은 밤 영감에 빠져 무언가를 생각하는 듯한 JUN. K(준케이), 일에 몰두하는 스마트한 모습의 택연, 감성에 젖어 몽환적인 분위기를 풍기는 우영, 클래식카에서 치명적인 와일드함을 드러내는 찬성까지 상상 속 남친미를 완벽하게 구현해 팬들의 탄성을 자아냈다. 

이들은 팬들과 대중이 그룹 2PM에게 바라는 한층 업그레이드된 강인함은 물론 6인 6색 섹시의 정석을 드러내며 유일무이한 존재감을 증명할 예정이다. 

2PM은 지난 2016년 9월 발매한 정규 6집 `젠틀맨스 게임(GENTLEMEN`S GAME)` 이후 약 5년 만의 완전체 새 음반에 만반의 준비를 하고 있다. 핫티스트(팬덤명: HOTTEST)의 오랜 기다림을 헛되게 하지 않을 음악들과 멤버들의 열정이 합쳐져 자체 최상 퀄리티의 콘텐츠를 선사하겠다는 각오다. 

올 3월 준호의 전역을 마지막으로 군백기를 마무리한 2PM은 2021년 여름 가요계 최대 컴백 기대 그룹으로서 주목을 한 몸에 받고 있다. 지난해에는 2015년 발매한 정규 5집 타이틀곡 `우리집`의 진가가 재조명돼 현재까지도 역주행 인기를 톡톡히 누리고 있다. 무대 위 넘쳐흐르는 6인의 에너지와 JUN. K가 작사, 작곡한 유혹적인 노래가 국내외 K팝 팬들의 시선을 강력하게 붙잡았다. `우리집` 열풍에 힘입어 오랜만에 2PM 완전체가 뿜어낼 고유한 섹시미에 팬들의 큰 기대와 관심이 모이고 있다. 

한편 2PM의 새 앨범 `머스트`는 28일 오후 6시 각종 음원 사이트를 통해 공개되고, 앞서 오늘(7일) 정오부터 음반 예약 판매를 진행한다.",output_2_E_4876542.csv,뉴스,매일경제,600204,20210607,7,14,257
4876617,15314,"윤민수X포맨 4기, SG워너비 `살다가` 무보정 라이브...`미친 하모니`","가수 윤민수와 포맨(4MEN) 4기가 완벽한 하모니로 귀호강을 선사했다. 

윤민수와 포맨 4기(하은, 한빈, 요셉)는 지난 5일 방송된 KBS 2TV `불후의 명곡` 10주년 특집에 출연해 SG워너비의 `살다가`를 열창했다. 

윤민수는 지난 2014년 전설 이선희 편에서 `인연`을 불러 큰 화제를 모은바 있다. 당시 10개 음원 차트에서 1위를 거머쥐는가 하면, 현재까지도 무대 영상 유튜브 조회수 3150만뷰 이상을 기록하며 꾸준한 사랑을 받고 있다. 

이날 `불후의 명곡` 10주년 특집 `화제의 무대` 주인공으로 무대에 오른 윤민수는 포맨과 함께 SG워너비의 `살다가`를 선보였다. 윤민수와 포맨은 첫 소절부터 귓가를 사로잡는 독보적인 음색과 짙은 감성을 보여줬다. 

윤민수와 포맨은 목소리 하나만으로 무대를 꽉 채우며 폭발적인 성량으로 전율을 일으켰다. 특히 네 사람의 무대를 지켜보던 뮤지컬 배우 최정원과 김소현은 눈물을 보였고, MC 김신영과 김준현은 ""숨 좀 쉬자""라며 감탄했다. 

방송 후 6일 소속사 메이저나인 공식 SNS를 통해 윤민수와 포맨의 `살다가` 무보정 라이브 영상도 공개됐다. 영상에는 `불후의 명곡` 리허설에 임하고 있는 윤민수와 포맨의 모습이 담겨 있다. 

윤민수와 포맨은 본무대 못지 않은 열정으로 SG워너비의 `살다가`를 열창하고 있어 시선을 사로잡는다. 애절하면서 섬세한 감성이 더해진 네 사람의 하모니는 또 한 번 `감성 맛집`의 면모를 보여주며 리스너들의 가슴을 파고들었다. 

한편, 포맨 4기는 지난 4일 첫 디지털 미니앨범 `The Eternal(더 이터널)`을 발매했다. 윤민수는 수록곡 `YOU & ME (Feat. 윤민수 of VIBE)` 피처링 및 프로듀싱에 참여하며 시너지를 더했다.",output_2_E_4876617.csv,뉴스,매일경제,600204,20210607,8,15,194
4877596,15283,"트와이스, `알콜-프리` 매혹의 웨이브 안무 일부 공개","트와이스가 9일 청량미와 매혹미를 동시에 느낄 수 있는 신곡 `알콜 프리(Alcohol Free)`를 선보인다. 

트와이스는 11일 오후 1시 열 번째 미니 앨범 `Taste of Love`(테이스트 오브 러브) 발매에 앞서 9일 오후 6시 타이틀곡 `Alcohol Free` 음원과 뮤직비디오를 공개하고 컴백 축제를 맞이한다. 

JYP엔터테인먼트(이하 JYP)는 8일 0시 공식 SNS 채널에 신곡 `Alcohol Free` 뮤비 티저를 추가 오픈하고 기대감을 한층 높였다. 이번 티저는 보사노바에 힙합을 결합시킨 사운드 위 정열적인 라틴 댄스 동작과 살랑이는 웨이브 안무가 눈길을 사로잡았다. 

여기에 ""나는 Alcohol free 근데 취해. 마신 게 하나도 없는데""라는 가사가 더해져 매혹적 분위기를 배가시켰다. 계절감을 살린 알록달록한 색감, 화려한 디자인의 의상, 스카프로 포인트를 준 헤어 스타일링 등이 트와이스의 올여름 활동을 더욱 기대케 했다. 

앞서 첫 번째 뮤비 티저는 공개 당일인 7일 오후 유튜브 뮤직비디오 트렌딩 월드와이드 1위에 오르며 본편에 대한 글로벌 팬들의 관심을 방증하기도 했다. 데뷔곡 `OOH AHH하게`(우아하게)부터 `I CAN`T STOP ME`(아이 캔트 스톱 미)까지 14편에 달하는 모든 활동곡 뮤비에 3편의 일본곡 작품까지 더한 통산 17편을 억대 뷰 반열에 올려 `전 세계 걸그룹 중 가장 많은 1억 뷰 이상 뮤비 보유` 신기록을 세운 이들이 기록 경신을 향해 환한 청신호를 켰다. 

신곡 `Alcohol Free`는 사랑에 빠져드는 마법 같은 순간을 표현한 서머 댄스곡으로 JYP 대표 프로듀서 박진영이 작사, 작곡, 편곡하고 작곡가 이해솔이 편곡에 참여했다. 전 세계 팬들이 염원한 `청량 트와이스` 콘셉트를 녹여 2018년 7월 `Dance The Night Away`(댄스 더 나이트 어웨이)와 2020년 6월 `MORE & MORE`(모어 앤드 모어)에 이어 `스테디셀러 서머송’ 리스트에 한 곡을 더 추가할 예정이다. 

또한 신보 `Taste of Love`는 최근 선주문 수량 50만 장을 돌파했다. 이는 미니 9집 `MORE & MORE`, 정규 2집 `Eyes wide open`(아이즈 와이드 오픈)에 이은 3번째 기록으로 트와이스는 `K팝 대표 걸그룹`의 저력을 재입증했다. 

트와이스는 9일 정오 유튜브, 페이스북, 브이라이브, 트위터, 틱톡, 인스타그램까지 총 6개의 플랫폼을 통해 컴백 프리미어 라이브 `With TWICE : Tasting the `Taste of Love``(위드 트와이스 : 테이스팅 더 `테이스트 오브 러브`)를 동시 생중계하고 팬들과 만난다. 또 같은 날 오후(현지 시간) 미국 NBC의 간판 프로그램인 `엘렌 드제너러스 쇼`에 출연해 신곡 `Alcohol Free` 퍼포먼스를 최초 공개하고 월드와이드 팬심을 한층 뜨겁게 달군다. 

한편 트와이스의 새 앨범 타이틀곡 음원과 뮤비는 9일 오후 6시에 만나볼 수 있으며, 신보는 11일 오후 1시(미국 동부 시간 0시) 정식 발매된다.",output_2_E_4877596.csv,뉴스,매일경제,600204,20210608,9,16,340
