ID,IDX,DATA_TITLE,DATA_TEXT,FILENAME,MEDIA_TYPE,MEDIA_NAME,CATEGORY,PUBDATE,PARAGRAPH_COUNT,SENTENCE_COUNT,TOKEN_COUNT
2404028,20262,"바르셀로나, 챔스 결승 진출","FC 바르셀로나가 바이에른 뮌헨을 따돌리고 20142015 유럽축구연맹(UEFA) 챔피언스리그 결승 무대에 진출했다. 

바르셀로나는 13일(한국시간) 독일 뮌헨 알리안츠 아레나에서 뮌헨과 치른 UEFA 챔피언스리그 4강 2차전에서 2대3으로 패했다. 원정 경기에서 패배하기는 했지만 바르셀로나는 1차전 3대0 완승에 힘입어 합계 전적 5대3 승리를 거두고 결승에 올랐다. 

이번 대회에서 바르셀로나는 통산 8번째 결승 진출에 성공했다. 

이날 경기는 '다득점 대승'을 노리는 뮌헨과 실점 위험을 최소화하고 역습을 노리는 바르셀로나 간 전술 대결로 진행됐다. 팽팽했던 양팀 맞대결은 바르셀로나 'MSN(리오넬 메시루이스 수아레스네이마르) 트리오' 화력이 불을 뿜으면서 바르셀로나의 '해피 엔딩'으로 마무리됐다. 

전반 7분 바르셀로나는 뮌헨의 베나티아에게 헤딩골을 내주며 0대1로 끌려갔다. 이른 시간 선제골이 나오면서 뮌헨 팬들이 '기적'을 기대하기 시작했지만 바르셀로나 MSN 트리오의 '막내' 네이마르가 전반 15분과 29분 연속골을 터뜨리며 사실상 바르셀로나의 결승 진출을 확정지었다. 

'MSN 트리오'의 중심 메시는 1차전에서 2골을 터뜨린 데 이어 이날 바르셀로나가 기록한 2골 모두 기여하며 세계 최고 축구선수다운 모습을 뽐냈다. 

뮌헨은 후반전 14분과 29분 로베르트 레반도프스키, 토마스 뮐러가 각각 골맛을 보며 역전승을 거둔 것에 만족해야 했다.",output_2_S_2404028.csv,뉴스,매일경제,0,20150514,7,10,149
2408980,20239,프로농구 윤호영 6억·하승진 5억원에 FA재계약,"올해 프로농구 자유계약(FA)시장 대어 중 한명으로 꼽혀온 윤호영과 하승진이 소속팀인 원주 동부, 전주 KCC와 각각 재계약했다. 

원주 동부는 15일 ""윤호영과 연봉 4억5천만원과 인센티브 1억5000만원 등 보수총액 6억원에 5년간 계약했다""고 밝혔다. 

윤호영은 2008년 중앙대 졸업 후 신인드래프트 3순위로 동부에 입단해 5년간 정규리그 우승 1회, 챔피언결정전 진출 3회를 비롯해 매년 4강플레이오프 이상으로 팀을 이끌어왔다. 

KCC는 하승진과 연봉 4억5000만원과 인센티브 5000만원 등 보수 총액 5억원에 3년간 계약했다. 지난해 보수 5억2000만원에 비해 약 3.8% 삭감된 것이다. 

221㎝로 국내 최장신 센터인 하승진은 사회복무요원 임무를 마치고 지난 시즌 2년만에 코트로 복귀했지만 부상 등으로 다소 부진했다. 

올해 가장 많은 6명의 자유계약선수를 보유한 서울 삼성은 이정석, 이동준과 각각 계약 기간 2년에 1억8000만원의 보수를 주기로 했다. 

문태종(LG), 차재영(삼성)은 소속 구단과 협상이 결렬돼 16일부터 다른 구단과 협상할 수 있다. 

박종천(모비스), 조준희(삼성), 김지웅(SK), 노경석(오리온스)은 20142015시즌을 끝으로 은퇴한다.",output_2_S_2408980.csv,뉴스,매일경제,0,20150515,8,9,126
2410806,20230,"문경준, `GS칼텍스 매경오픈` 우승…프로 데뷔 후 첫승(종합)","문경준(33·휴셈)이 17일 경기도 성남 남서울 컨트리클럽(파72·6948야드)에서 열린 한국의 마스터스 '제34회 GS칼텍스 매경오픈(총상금 10억원)' 최종라운드에서 상승세를 보이며 우승 트로피를 거머쥐었다. 

문경준은 이날 4언더파로 2위와 2타 차로 역전 우승해 프로 데뷔 후 첫 우승의 기쁨을 맛봤다. 

같은 조에서 우승 경쟁을 벌이던 제이슨 노리스(호주)는 5타를 잃고 개러스 패디슨(뉴질랜드), 김도훈(26) 등과 공동 2위(2언더파 286타)를 차지했다. 

우승 상금 2억원을 받은 문경준은 2개 대회를 치른 현재 시즌 상금 랭킹 1위(2억1300만원)로 올라섰다. 

문경준은 다른 동료선수들이 초등학교 때부터 골프클럽을 잡은 것과는 달리 테니스를 하다가 대학교 2학년이 돼서야 골프를 시작한 선수다. 

2006년 한국프로골프협회(KPGA) 정회원이 된 문경준은 2007년부터 정규투어에서 뛰었지만 우승을 하지 못하다 프로 데뷔 10년차에 우승컵을 들어올렸다. 

2타 뒤진 2위로 마지막 라운드에 들어간 문경준은 전반에 버디 2개와 보기 1개로 1타를 줄여 단독 선두로 나섰다. 

단독 선두였던 노리스는 전반에 2타를 잃고 선두 자리에서 내려왔다. 

11번홀(파3)에서 1타를 잃어 노리스와 공동 선두를 허용한 문경준은 13번홀(파4)에서 두 번째 샷을 홀 1.5m에 떨어뜨린 뒤 버디를 잡아 다시 1타차 선두로 치고 나갔다. 

이어 14번홀(파5)에서는 3m 거리의 버디 퍼트를 성공하면서 우승에 성큼 다가섰다. 

우승을 경쟁하던 노리스는 이 홀에서 더블보기, 패디슨은 16번홀(파5)에서 보기를 적어내 문경준의 어깨를 가볍게 해줬다. 

문경준은 17번홀(파3)에서 그린을 놓쳐 보기 위기를 맞았지만 4m 거리의 오르막 훅라인의 파퍼트를 성공, 사실상 우승에 쐐기를 박았다. 

문경준은 18번홀(파4)에서 티샷과 어프로치샷에서 연거푸 실수하는 바람에 트리플보기를 적어냈지만 다른 선수들도 타수를 줄이지 못해 우승을 도왔다. 

작년 대회 우승자 박준원(29·하이트진로)은 공동 8위(1오버파 289타)로 대회를 마쳤다. 

이번 대회에서 최고령 컷 통과 기록을 세운 최상호(60)는 공동 26위(6오버파 294타)에 이름을 올렸다.",output_2_S_2410806.csv,뉴스,매일경제,0,20150517,15,15,226
2410998,20229,"`세계태권도선수권` 김태훈, 54㎏급 2연패","태권도 남자 최경량급 강자 김태훈(21·동아대)이 세계선수권대회 2연패를 이뤘다. 여고생 임금별(17·전남체고)은 생애 처음 태극마크를 달고 출전한 세계선수권대회에서 '금빛 발차기'를 날렸다. 

김태훈은 16일(현지시간) 러시아 첼랴빈스크의 트락토르 아레나에서 열린 2015 세계태권도선수권대회 닷새째 남자 54㎏급 결승에서 개최국 러시아의 스타니슬라프 데니소프를 147로 꺾었다. 

이로써 남자 최경량급인 54㎏급에서 2013년 멕시코 푸에블라 세계선수권대회와 지난해 인천 아시안게임 때 거푸 금메달을 딴 김태훈은 세계대회 2회 연속 우승을 차지했다. 

임금별은 앞서 열린 여자 53㎏급 결승에서 황윈원(대만)을 105로 꺾고 금메달을 목에 걸었다. 

대표팀 막내이자 유일한 고교생인 임금별은 여자 49㎏급 하민아(경희대)에 이어 한국 선수단에 이번 대회 두 번째 금메달을 안겼다. 

임금별은 지난해 인천 아시안게임 여자 53㎏급 결승에서 한국의 윤정연을 꺾고 금메달을 딴 강호 황윈원을 제압하고 새로운 스타 탄생을 알렸다.",output_2_S_2410998.csv,뉴스,매일경제,0,20150517,6,7,107
2411844,20220,"아스날, 맨유와 1-1 무승부…EPL 챔스 본선 진출 유력","아스날이 맨체스터 유나이티드에 무승부를 기록하며 챔스 본선 진출이 유력해졌다. 

맨유와 아스날은 전날 17일(현지시간) 영국 맨체스터 올드 트래포드에서 열린 201415 EPL 37라운드서 11 무승부를 기록했다. 

아스날은 이날 무승부로 승점 1점을 추가해 21승 8무 7패 승점 71점을 기록했다. 반면 맨유는 20승 9무 8패 승점 69점으로 본선 진출권을 획득하지 못했다. 

맨유는 전반 안드레 에레라의 선제골에 힘 입어 분위기를 이끌었지만 아스날이 동점골을 터뜨리며 아쉬움을 맛봤다. 

경기 초반 맨유는 선제골을 터뜨리며 기선제압에 나섰다. 치열한 공방전을 펼치던 중 안드레 에레라가 골대 정면에서 시도한 슈팅이 그대로 골망을 흔들었다. 

이에 아스날은 만회골을 위해 노력했지만 쉽지 않은 싸움이었다. 

후반 중반 어수선한 분위기 속에서 아스날은 선수 교체를 통해 분위기를 쇄신했다. 맨유 또한 데 헤아가 부상으로 경기장을 빠져 나가자 선수 교체를 실시해 반전에 기했다. 

그러나 기회는 아스날에게 주어졌다. 

끊임없이 상대를 몰아치던 아스날은 교체 투입된 월콧이 문전으로 날카롭게 연결한 볼이 수비에 맞고 굴절해 맨유의 골대로 빨려들어갔다. 

후반 36분 아스날은 11로 경기의 균형을 맞췄다. 

결국 아스날은 맨유와 무승부로 경기를 마치며 본선 진출에 유리한 고지를 선점했다. 

맨유 아스날 소식을 접한 네티즌들은 “맨유 아스날, 맨유 패배해서 팬들 아쉽겠다” “맨유 아스날, 아스날 좋은 경기였다” “유 아스날, 본선은 더 재밌어지겠네” 등의 반응을 보였다.",output_2_S_2411844.csv,뉴스,매일경제,0,20150518,12,15,176
2413368,20207,호주교포 이민지 LPGA 킹스밀 챔피언십 15언더파 생애 첫 우승…톱5에 한국계 4명 포진,"호주교포 이민지(19·하나금융그룹)가 미국여자프로골프(LPGA) 투어 킹스밀 챔피언십에서 생애 첫 우승컵을 들어올렸다. 

이민지는 18일(한국시간) 미국 버지니아주 윌리엄스버그의 킹스밀 리조트 리버코스(파71·6379야드)에서 속개된 대회 4라운드에서 6언더파 65타를 기록하며 최종 스코어 15언더파로 1위에 올랐다. 우승 상금은 19만5000달러(한화 약 2억1000만 원). 

전날 일몰로 인해 경기를 중단했던 이민지는 15번 홀까지 이글 1개, 버디 6개에 보기 1개를 묶어 무려 7타를 줄이며 우승을 예감했다. 특히 15번홀(파5)에서는 두 번째 샷을 홀 3m에 붙인 뒤 이글을 잡아 앨리슨 리와의 격차를 4타차로 벌렸다. 이민지는 하루를 넘겨 이어진 경기에서 16번홀(파4) 보기, 17번홀(파3) 파, 18번홀(파4) 파를 적어냈다. 

유소연(25·하나금융그룹)이 합계 13언더파 271타로 2위, 재미동포 앨리슨 리(19)가 12언더파 272타로 3위에 올랐다. 김효주(20·롯데)도 수잔 페테르센(노르웨이), 폴라 크리머(미국)와 함께 10언더파를 치며 공동 5위에 이름을 올렸다. 

이로써 톱 5에 한국계 선수가 4명이 포진하며 강세를 이어갔고, 올 시즌 전반기도 끝나지 않았는데도 한국과 교포선수가 10승을 합작했다.",output_2_S_2413368.csv,뉴스,매일경제,0,20150518,5,9,125
2416833,20188,"세계1위 매킬로이 ""40세 되면 은퇴""","""앞으로 14년 뒤인 40세에 은퇴하겠다.""

남자골프 세계랭킹 1위에 올라 있는 로리 매킬로이(26·북아일랜드)가 40세에 은퇴하겠다며 깜짝 발언을 했다. 

매킬로이는 20일(한국시간) 영국 BBC와 인터뷰하면서 ""이미 프로로 8년을 지냈고 앞으로 40세까지 14년이 남았다. 이것은 다른 스포츠 종목과 비교하면 선수 생활을 길게 하는 편""이라고 설명했다. 

""우승하기에 더 어렵다고 느끼거나 기량이 떨어지면 은퇴하고 다른 일을 할 것""이라고 말한 매킬로이는 ""은퇴 선수들이 출전하는 챔피언스 투어에는 나가지 않겠다""고 딱 잘라 말했다. 

골프 팬들이 '포스트 타이거 우즈'로 칭하며 갖는 기대감에 대해서도 선을 그었다. 

매킬로이는 ""나는 우즈가 한 것만큼 골프에서 뭔가를 해낼 수 없을 것""이라며 ""우즈는 정말 많은 사람으로 하여금 골프에 관심을 갖게 한 경이적인 선수""라고 말했다. 이어 ""우즈는 노력을 정말 많이 한다. 노력한 사람이 잘하게 된다는 것을 우즈에게서 배울 수 있었다""고 덧붙였다. 

이날 매킬로이는 젊은 사람들이 골프에 더 많이 관심을 갖도록 노력하겠다는 속마음도 드러냈다. 

매킬로이는 ""조던 스피스나 리키 파울러, 제이슨 데이, 마쓰야마 히데키 등 젊은 선수들과 함께 청소년에게 골프를 하고 싶다는 영감을 줄 수 있으면 좋겠다""며 ""사실 골프가 5~6시간이 걸려 부담스럽다. 9~12홀만 도는 새로운 포맷도 고려해 볼 만하다""고 말했다. 매킬로이는 하루 전인 19일 영국 런던 소피텔 런던 히스로에서 열린 '유러피안 투어 플레이어스 시상식'에서 올해의 선수상을 수상하기도 했다.",output_2_S_2416833.csv,뉴스,매일경제,0,20150521,8,13,179
2418086,20182,기성용 ‘스완지시티 올해의 선수’로 선정,"유럽 무대 진출 이래 최고의 시즌을 보내는 잉글랜드 프로축구 스완지시티의 기성용(26)이 팀의 올해의 선수로 선정됐다. 

스완지시티는 20일(현지시간) 올해의 선수를 뽑는 팬들의 투표에서 기성용이 최다득표를 했다고 밝혔다. 

기성용은 선덜랜드 임대를 마치고 스완지시티로 복귀한 올 시즌 프리미어리그에서 아시아 선수 역대 한 시즌 최다골(8골) 기록을 세우는 등 맹활약했다. 

스완지시티도 기성용의 활약에 힘입어 시즌 최다 승점을 경신하는 등 최고의 한 해를 보냈다. 

팬 투표에서 기성용에 이어 골키퍼 우카시 파비안스키가 2위를 차지했고, 주장인 애슐리 윌리엄스가 3위에 올랐다. 

팬 투표로 결정되는 올해의 선수로 선정됐다는 것은 기성용이 기록뿐 아니라 인기 면에서도 팀내 최고의 자리를 차지했다는 방증이다. 

기성용은 최근 오른쪽 무릎 관절경 수술로 뼛조각을 빼내는 간단한 수술을 받고 시즌을 마쳤다. 

앞서 기성용은 사우스웨일스이브닝포스트와의 인터뷰에서 올해의 선수 후보로 지명된 데 대해 “올 시즌 최선을 다한 것은 사실이지만 수상 후보로 거론될 것이라고 예상하진 못했다. 만약 상을 받게 된다면 큰 영광이 될 것”이라고 말했다. 

한편 스완지시티 선수들의 투표로 결정되는 올해의 선수상은 골키퍼 파비안스키가 차지했다. 

지난해 아스널에서 이적한 파비안스키는 스완지시티 1년차 선수들을 대상으로 하는 올해의 선수상도 받았다.",output_2_S_2418086.csv,뉴스,매일경제,0,20150521,10,11,155
2422488,20146,"장수정, 3시간 접전 끝 서울오픈 결승 진출","장수정(234위·사랑모아병원)이 국제테니스연맹(ITF) 르꼬끄 서울오픈 여자챌린저대회(총상금 5만 달러)에서 결승에 올랐다. 

장수정은 23일 서울 송파구 올림픽공원 테니스코트에서 열린 대회 6일째 단식 4강전 안소피 메스타흐(115위·벨기에)와의 경기에서 3시간 접전 끝에 21(75 36 76)로 승리했다. 

결승에 진출해 준우승 상금 4천53 달러(약 440만원)와 랭킹 포인트 48점을 확보한 장수정은 24일 결승에서 사와야나기 리코(246위·일본)와 맞붙는다. 

사와야나기는 이날 4강에서 바라트차야 웡티안차이(206위·태국)를 20(64 63)으로 제압했다. 장수정은 사와야나기와 그동안 네 차례 만나 한 번도 패한 적이 없다. 

그동안 여자 서키트 대회에서 다섯 차례 우승한 장수정은 총상금 5만 달러 규모 대회에서는 첫 우승에 도전하게 됐다. 

장수정은 지금까지 지난해 5월 총상금 2만5천 달러 대회에서 우승한 것이 자신의 최고 기록이다. 

장수정은 1세트 게임스코어 13으로 뒤지다가 내리 4게임을 따내 승부를 뒤집었고 이후 다시 2게임을 상대에 허용하며 듀스에 접어들었다. 

이번 대회 톱 시드인 메스타흐를 상대로 3세트 게임스코어 55에서 자신의 서브 게임을 빼앗겨 패색이 짙어졌다. 

그러나 극적으로 상대 서브게임을 따내 타이브레이크로 승부를 끌고 들어갔고 끝내 74로 승부를 마무리하며 힘겹게 결승행 티켓을 품에 안았다. 

수정은 22일 열린 8강전에서도 오사카 나오미(201위·일본)를 맞아 1세트를 내주고 2세트 게임스코어 45, 점수 040으로 밀려 탈락 일보 직전까지 갔다가 역전에 성공한 바 있다. 

장수정은 ""5만 달러 대회에서 처음 결승에 올라 기쁘다""며 ""내일 많은 팬 여러분이 테니스장을 찾아 응원과 격려를 해주시면 더욱 힘이 날 것 같다""고 소감을 밝혔다. 

앞서 열린 복식 결승에서는 강서경홍승연(이상 강원도청)이 리야쉬안잔진웨이(이상 대만)에 02(26 16)로 져 준우승했다.",output_2_S_2422488.csv,뉴스,매일경제,0,20150523,12,13,205
2423829,20139,돌아온 `요정` 손연재…월드컵 개인종합 3위,"'리듬체조 요정' 손연재(21·연세대)가 발목 부상을 딛고 국제체조연맹(FIG) 리듬체조월드컵에서 개인 종합 3위에 올랐다. 

손연재는 23일(현지시간) 우즈베키스탄 타슈켄트에서 진행된 FIG 리듬체조월드컵 둘째날 경기 곤봉과 리본 종목에서 각각 18.150점, 18.200점을 받았다. 전날 후프와 볼에서 각각 18.150점, 17.750점을 기록한 손연재는 최종 합계 72.250점으로 동메달을 차지했다. 

개인종합 금메달과 은메달은 각각 75.500점, 74.700점을 기록한 마르가리타 마문, 알렉산드라 솔다토바(이상 러시아)가 차지했다. 

손연재는 지난달 초 루마니아 부쿠레슈티에서 열린 FIG 리듬체조 월드컵 후프 연기 도중 발목 부상을 당했다. 부쿠레슈티 월드컵 이전까지 손연재는 리스본 월드컵 후프 종목 은메달 등 월드컵에서만 12연속 메달 획득 행진을 기록하며 상승세를 달렸지만 발목 부상으로 아쉬움을 삼켰다. 

부상이 완쾌되지 않은 상태에서 국가대표 선발전을 치른 손연재는 2차 선발전에서 기권했지만 추천 선발로 태극마크를 유지했다. 

치료와 재활에 전념한 손연재는 한 달여 만에 치른 복귀전에서 부상을 털어내고 시상대에 오르며 부상에서 완전히 회복됐음을 알렸다. 이번 대회 메달 획득으로 손연재는 다음달 10일부터 13일까지 충북 제천에서 열리는 제천 리듬체조 아시아선수권대회, 7월 11일부터 13일까지 진행되는 2015 광주 하계유니버시아드대회 메달 가능성을 높였다. 

리듬체조 세계선수권 우승자 야나 쿠드랍체바(러시아), 벨라루스의 강호 멜리티나 스타니우타 등은 이번 대회에 출전하지 않았다.",output_2_S_2423829.csv,뉴스,매일경제,0,20150525,7,10,161
2423831,20137,SK텔레콤오픈…최진호 `와이어 투 와이어` 우승,"최진호(31·현대하이스코)가 한국프로골프(KPGA) 투어 SK텔레콤오픈에서 단 한번도 선두 자리를 내주지 않는 '와이어 투 와이어' 우승에 성공했다. 최진호는 24일 인천 스카이72 골프장 오션코스(파72·7241야드)에서 열린 대회 최종일 4라운드에서 버디 3개와 보기 3개로 타수를 줄이지 못했지만 합계 10언더파 278타로 2위 이수민(22·CJ오쇼핑)을 1타 차로 꺾고 우승 트로피를 품에 안았다. 

이수민과 동타를 이루며 마지막 18번홀(파5)에 들어선 최진호의 세 번째 샷은 홀에서 5m 이상 떨어지며 버디가 쉽지 않았다. 하지만 침착하게 친 최진호의 버디퍼팅으로 볼이 그대로 홀 속으로 사라지며 치열한 승부에 마침표를 찍었다. 

2006년 KPGA 투어 신인상을 타며 화려하게 데뷔했던 최진호는 2012년 메리츠 솔모로 오픈에서 개인 통산 세 번째 우승을 기록한 뒤 군에 입대했다. ""솔모로 오픈 우승 이후 입대했는데 좋은 기억을 갖고 군에 가 오히려 좋았다""고 돌아본 최진호는 ""군 생활을 하면서 골프를 잊고 지낸 것이 오히려 숨을 고르는 기회가 됐다""고 털어놨다. 

지난해 9월 제대해 군 문제를 말끔하게 털어버린 최진호는 마음을 잡고 훈련에 집중할 수 있었고 마침내 개인 통산 4승에 성공하며 올 시즌 활약을 기대하게 했다. 

이수민은 프로 데뷔 첫 우승을 노렸지만 아쉽게 2위에 오른 것으로 만족해야 했다. 전날 3라운드에서 이글 1개와 버디 8개를 몰아치고 보기는 1개로 막아 무려 9타를 줄이면서 새로운 코스 레코드를 기록했던 왕정훈(20)은 챔피언조 부담을 못 이겨내고 이날 1타를 잃으며 합계 8언더파 280타 공동 3위로 대회를 마쳤다.",output_2_S_2423831.csv,뉴스,매일경제,0,20150525,5,9,191
2425494,20121,프랑스오픈테니스 샤라포바 2회전행…비너스는 탈락,"마리야 샤라포바(2위·러시아)가 프랑스오픈 테니스대회(총상금 2802만8600 유로) 여자단식 2년 연속 우승을 향해 상쾌하게 출발했다. 

지난해 이 대회 챔피언 샤라포바는 25일(현지시간) 프랑스 파리의 스타 드 롤랑가로에서 열린 대회 이틀째 여자단식 1회전에서 카이아 카네피(50위·에스토니아)를 20으로 제압했다. 

2012년부터 2014년까지 3년 내리 프랑스오픈 결승에 올라 2012년과 2014년에 우승을 차지한 샤라포바는 2회전에서 비탈리아 디아트첸코(91위·러시아)를 상대한다. 

그러나 비너스 윌리엄스(15위·미국)는 슬론 스티븐스(40위·미국)와의 1회전 경기에서 02로 져 첫 판에서 탈락했다. 

올해 35살 노장 윌리엄스는 프랑스오픈에서는 2002년 준우승 이후 한 번도 4강에 오른 적이 없다. 최근 3년간 2회전, 1회전, 2회전에서 탈락했으며 올해 다시 1회전에서 짐을 쌌다. 

아그니에슈카 라드반스카(14위·폴란드)도 1회전에서 대회를 마쳤다. 

2012년 세계 랭킹 2위까지 올랐던 라드반스카는 1회전에서 안니카 벡(83위·독일)에게 12로 패했다. 

남자단식에서는 앤디 머리(3위·영국)가 파쿤도 아궤요(137위·아르헨티나)를 맞아 30으로 가볍게 이겨 2회전에 진출했다. 

펠리시아노 로페스(12위·스페인)는 1회전에서 테이무라즈 가바쉬빌리(74위·러시아)에게 03으로 졌다. 

대회 이틀째까지 남녀를 통틀어 1회전 탈락자 가운데 세계 랭킹이 가장 높은 선수가 로페스다.",output_2_S_2425494.csv,뉴스,매일경제,0,20150526,10,11,133
2425952,20117,이왕표 은퇴…“링에서 죽는다면 가장 행복할 것”,"한국 프로레슬링의 전설 이왕표(61)가 40년 만에 링 위에서 물러난다. 

이왕표는 지난 25일 장충체육관에서 열린 ‘이왕표 은퇴기념 포에버 챔피언’ 대회에서 은퇴식을 갖고 “경기에 나설 때마다 ‘링에서 죽는다면 내 인생에 가장 영광스럽고 행복한 날일 것’이라고 생각했다”며 “그러나 이렇게 살아서 은퇴를 하게 됐다”고 밝혔다. 

그는 “제가 챔피언이 될 수 있었고 오늘 이 자리에 서게 된 것은 팬 여러분의 사랑과 성원 덕분”이라며 감사를 표했다. 

또 “고난과 역경의 세월보다 강적이었던 암을 만나 사경을 헤맬 때 여러분의 환호 소리에 눈을 떴다”며 “병상에 있을 때나 링 위에 있을 때나 정말 많은 사랑을 받았다. 정말 너무 아쉽고 슬프다”고 말하며 눈시울을 붉혔다. 

이날 은퇴식에 앞서 WWA 아시아연맹 회장으로 임명된 그는 “저한테 보내주신 뜨거운 사랑, 저희 후배와 제자들에게 계속 주신다면 한국 프로레슬링의 앞날은 다시 반석 위에 오를 것”이라며 후계자 양성에 힘 쏟겠다는 의지를 밝혔다. 

이왕표는 지난 1975년 김일 체육관 1기생으로 프로레슬링에 입문해 미국 멕시코 일본 중국 등 세계 각지에서 무려 1600여회의 경기를 펼쳤다. 

그는 주특기인 ‘플라잉 드롭킥(두 발을 모은 채 뛰어올라 상대방을 타격하는 기술)’을 앞세워 세계프로레슬링기구(WWA) 헤비급과 울트라FC 헤비급 등 7차례나 챔피언에 오르며 팬들의 뜨거운 사랑을 받았다. 

지난 2013년에는 담도암 판정을 받았지만, 세 차례 수술 끝에 다시 팬들 앞에 모습을 드러내는 등 링 안팎에서 역경에도 굴하지 않는 모습을 보여 많은 이들에게 귀감이 됐다. 

이왕표 은퇴 소식을 접한 네티즌은 “이왕표 은퇴, 아쉽다” “이왕표 은퇴, 이제 링 위에서 못보나” “이왕표 은퇴 , 잘가요” 등의 반응을 보였다.",output_2_S_2425952.csv,뉴스,매일경제,0,20150526,9,10,221
2429854,20103,여자배구 14년만에 亞선수권 결승진출,"한국 여자배구대표팀이 대만을 누르고 2015 아시아여자배구선수권 결승전에 진출했다. 한국이 아시아선수권 결승에 오른 건 2001년 이후 14년 만이다. 

이정철 감독이 이끄는 여자대표팀은 27일 중국 톈진체육관에서 열린 대만과 준결승전에서 세트 스코어 3대1(2516 2513 2325 2515)로 승리했다. 김연경이 양팀 합쳐 최다인 22점을 기록했고, 김희진이 20득점하며 힘을 보탰다. 센터 양효진도 15점을 올렸다. 28일 열리는 결승전 상대는 개최국 중국이다. 중국은 지난 대회 우승팀 태국을 3대1로 누르고 결승에 진출했다. 

역대 상대 전적에서 한국은 중국에 13승69패로 밀렸다. 하지만 2014 아시안게임에서는 중국을 꺾고 금메달을 차지하기도 했다.",output_2_S_2429854.csv,뉴스,매일경제,0,20150528,3,9,78
2432802,20071,노장 이동국·염기훈 슈틸리케호 승선할까,"2018 러시아월드컵을 향한 '슈틸리케호'의 본격적인 여정이 시작됐다. 

울리 슈틸리케 축구대표팀 감독은 다음달 1일 오전 10시 서울 신문로 축구회관에서 기자회견을 열고 2018 러시아월드컵 아시아 지역 2차 예선 미얀마와의 1차전에 나설 대표팀 명단을 발표한다. 한국은 다음달 16일 오후 9시 태국 방콕 라자망갈라스타디움에서 미얀마와 격돌한다. 

원래대로라면 미얀마 홈경기로 이번 1차전이 치러져야 했지만 미얀마가 오만과의 브라질월드컵 예선 경기 도중 벌어진 관중 난입에 대한 국제축구연맹(FIFA)의 징계로 홈경기 개최권을 박탈당하면서 제3국인 태국에서 경기가 열리게 됐다. 

대표팀은 8일 경기도 파주 국가대표팀트레이닝센터(NFC)에 소집된 뒤 이날 곧바로 인천국제공항으로 이동해 말레이시아로 출국한다. 한국은 11일 오후 6시 말레이시아 쿠알라룸푸르에서 미얀마전을 대비해 아랍에미리트(UAE)와 평가전을 벌인다. 

FIFA 랭킹 68위 UAE는 아시아축구연맹(AFC) 가맹국 가운데 이란(40위) 일본(50위) 한국(57위) 호주(64위)에 이어 FIFA 랭킹이 다섯 번째로 높다. 지난 1월 호주에서 열린 2015 아시안컵에서는 디펜딩 챔피언 일본을 꺾고 준결승에 오르는 등 '신흥 강호' 이미지를 굳히고 있다. 

한국과 UAE 마지막 맞대결은 2011년 11월 두바이에서 열린 2014 브라질월드컵 아시아 지역 3차 예선이다. 당시 한국은 2대0으로 기분 좋은 승리를 거뒀다. 

K리그 클래식에서 맹활약을 펼치는 노장들이 대표팀 복귀 기회를 잡을지에 대해서도 시선이 집중된다. 

이동국(36·전북 현대)과 염기훈(32·수원 삼성)은 최근 소속 팀에서 나이를 잊은 활약을 펼치며 슈틸리케 감독을 향해 강하게 어필하고 있다. 이번 시즌 10경기에서 3골 2도움을 기록 중인 이동국은 AFC 챔피언스리그 경기에서는 오버헤드킥으로 득점에 성공하는 등 녹슬지 않은 골 감각을 과시했다. 염기훈 역시 이번 시즌 11경기에서 6골 6도움을 기록하며 수원 공격의 핵심으로 자리매김했다.",output_2_S_2432802.csv,뉴스,매일경제,0,20150530,8,14,210
2436232,20047,"네이마르, 사포 논란에 “이것이 축구다”","바르셀로나 네이마르가 자신의 ‘사포’ 논란에 대해 “이것이 축구다”는 입장을 밝혔다. 

바르셀로나는 지난달 31일(한국시간) 스페인 바르셀로나의 캄프 누에서 열린 빌바오와 201415시즌 스페인 국왕 컵(코파 델 레이) 결승전을 치렀다. 

이날 네이마르는 바르셀로나의 최전방 공격수로 출전해 몸싸움을 불사하며 상대를 흔들었다. 네이마르는 팀이 1대0으로 앞선 전반 38분 수아레스의 패스를 받아 골로 연결했다. 

네이마르는 경기 종료 직전 왼쪽 측면에 깊숙하게 파고들어 레인보우 플릭을 시도했다. 소위 ‘사포’라고 불리는 레인보우 플릭은 뒤꿈치로 볼을 차올려 수비수 머리 위로 넘기는 드리블을 말한다. 

네이마르의 사포에 빌바오 선수들은 승부가 사실상 결정된 상황에서 빌바오를 농락한 것이라며 거센 불만을 표출했다. 

이에 대해 네이마르는 “이것은 축구다. 축구에서 일어나는 일에 화를 내는 것이 믿기지 않는다”며 “나는 항상 이런 드리블을 해왔고 내 플레이 방식을 바꿀 생각이 없다”고 입장을 밝혔다. 

루이스 엔리케 바르셀로나 감독도 “내가 빌바오 선수였어도 그렇게 반응했을 것”이라면서 “브라질에서는 일반적인 장면이다”고 전했다. 

이날 바르셀로나는 메시와 네이마르의 골로 빌바오에 3대1 승리를 거두었다. 

네이마르 사포 논란 소식을 접한 네티즌들은 “네이마르 사포 논란, 브라질에서는 일반적인 장면인가” “네이마르 사포 논란, 몸싸움 불사했구나” “네이마르 사포 논란, 사포 뜻 궁금했는데” 등의 반응을 보였다.",output_2_S_2436232.csv,뉴스,매일경제,0,20150601,9,12,167
